user_id,date,name_en,name_ro,product_id,product_index
2030,06-09-2014,newspapers,Ulei rafinat de floarea-soarelui de primă presă,q9xnG4msyPGQxxJWG74e,95
2024,21-07-2014,yogurt,"Iaurt cu specific grecesc, 2% grăsime",DHpkGQnbvCzrBOf8T9QH,165
1729,19-04-2014,pastry,Mini patiserie cu telemea,CzDMjyBQlEbKYN6xp90D,105
2331,08-04-2014,sugar,Coca-Cola zero,nQN2zSbkUSRN1qPphjPp,150
1890,12-09-2014,rice,Orez,eE4loA2tQmqT5SCA7c9F,120
4579,10-05-2014,waffles,Vafe cu miere eco,X1IQfmOnqqvR0rSmyxoM,159
3140,03-08-2014,butter,Unt Pur 82% grăsime,vEbGWj80oUvr3gZQXCgV,15
4492,24-04-2014,chocolate,Nuci cu cremă de ciocolată,wrbVsKj3P15dKOoBAtU5,28
3537,26-03-2014,bottled water,Apă minerală naturală plată,UN1Q1WKwu4OH4UsaccIx,12
3581,23-10-2014,sugar,Coca-Cola zero,nQN2zSbkUSRN1qPphjPp,150
4924,19-01-2014,cereals,Cereale pentru mic dejun,kOpf6PQhp0FpXm3XtGEs,25
2589,11-04-2014,cookware,Supă concentrată din oase de pui pentru gătit,diAbSGUdAmJsj5ztcUcL,37
3302,22-06-2014,napkins,Șervețele faciale albe,GSI9I6i1LuD8Zj4n04Nd,94
4566,13-04-2014,hard cheese,Brânză Formagia,IBrNqPLffkXE1zDr6BGL,69
2758,30-01-2014,dishes,Mini cornete de îngheţată cu aromă de vanilie şi cu bucăţi de ciocolată,lLNZyq6nT0SrX2164kWb,47
4790,07-09-2014,frozen vegetables,Banane,98gr5Kc0PRFkmOpRRPTc,63
4178,18-12-2014,white bread,Pâine albă Pave,0V26vrcElHinXLv9WFP7,162
1647,20-11-2014,flour,Făină de grâu albă superioară,l6b3zurmVLS6AtKhfkSh,53
2778,15-05-2014,shopping bags,Frunze de Salata Verde,CjvwDMWptxkChqDEpVRk,133
1651,23-03-2014,domestic eggs,Oua,Q0gViGh7AYUSwt3aDwb9 ,49
3760,11-09-2014,shopping bags,Frunze de Salata Verde,CjvwDMWptxkChqDEpVRk,133
4511,15-09-2014,rice,Orez,eE4loA2tQmqT5SCA7c9F,120
4674,31-05-2014,whole milk,Lapte bio 3.8% grăsime,IcwUMkUYjcT7xQRsb4sg,164
3684,20-07-2014,fruit/vegetable juice,Suc de fructe Mystic Dragon,ZyTYg2zRrGUEHRSyjgW7,64
3094,26-06-2014,bottled water,Apă minerală naturală plată,UN1Q1WKwu4OH4UsaccIx,12
2726,02-08-2014,soft cheese,"Brânză moale pentru salată, cuburi",bN5puVDpik4unABL6yK9,139
4897,25-11-2014,canned fish,Conservă de roșii tocate cu pulpă și busuioc,4mv3Vbg58hCXIfiIt7gh,21
3408,07-04-2014,waffles,Vafe cu miere eco,X1IQfmOnqqvR0rSmyxoM,159
4294,03-03-2014,coffee,"Lapte Barista UHT pentru cafea 3,5% grăsime",lEJtZCBevJcXWjFBNosO,34
3692,01-02-2014,misc. beverages,Kiwi,5ZSmitjFA8TiPqAnNyLK,92
2370,27-07-2014,soda,Apă minerală naturală necarbogazoasă,vQX0CnTxs1i7cr5Itwrr,138
2137,25-04-2014,napkins,Șervețele faciale albe,GSI9I6i1LuD8Zj4n04Nd,94
4272,22-07-2014,pickled vegetables,Ciuperci murate Nameko,giHYBgzjWoEllhBR46Od,108
3042,11-07-2014,oil,Ton în ulei de măsline,j3tgFc7KyXFxIemsyn4G,98
2974,02-09-2014,waffles,Vafe cu miere eco,X1IQfmOnqqvR0rSmyxoM,159
1208,03-08-2014,bottled water,Apă minerală naturală plată,UN1Q1WKwu4OH4UsaccIx,12
2436,27-11-2014,bottled water,Apă minerală naturală plată,UN1Q1WKwu4OH4UsaccIx,12
3379,10-12-2014,butter milk,Praline de ciocolată cu lapte cu caramel și unt sărat Pavés,lwxBSLvZiEszHkCTX7ef,16
3148,25-10-2014,chocolate,Nuci cu cremă de ciocolată,wrbVsKj3P15dKOoBAtU5,28
2831,25-05-2014,margarine,Produs tartinabil vegetal Apetit,K1kXQqL9cunkXXM29ipJ,88
1796,06-08-2014,coffee,"Lapte Barista UHT pentru cafea 3,5% grăsime",lEJtZCBevJcXWjFBNosO,34
4729,27-12-2014,fruit/vegetable juice,Suc de fructe Mystic Dragon,ZyTYg2zRrGUEHRSyjgW7,64
3848,04-01-2014,brown bread,Pâine prăjită cu rozmarin și sare de mare,hB7rv0eqUGkrN2Qrs7pH,14
1641,09-02-2014,pastry,Mini patiserie cu telemea,CzDMjyBQlEbKYN6xp90D,105
1279,28-04-2014,sliced cheese,Brânză feliată Original 5 felii,zNFBdaAvxfpjfzixk8gG,135
3495,03-09-2014,hygiene articles,Suc de portocale,EU3ai6HbTLlQ2RnrOLdk,73
4484,23-04-2014,bottled water,Apă minerală naturală plată,UN1Q1WKwu4OH4UsaccIx,12
4578,13-08-2014,pot plants,Îndulcitor,OHfGqLww3DDSFs396CjI,112
1027,22-09-2014,bottled water,Apă minerală naturală plată,UN1Q1WKwu4OH4UsaccIx,12
2388,28-08-2014,chewing gum,Gumă de mestecat cu aromă de căpșuni,f2W1wh4SPiqAA2M4bv1G,26
4762,08-07-2014,newspapers,Ulei rafinat de floarea-soarelui de primă presă,q9xnG4msyPGQxxJWG74e,95
4687,13-06-2014,processed cheese,Brânză presată negătită Raclette min. 48% grăsime,QgQnSir03bfRl8RMfDWa,115
1965,02-01-2014,yogurt,"Iaurt cu specific grecesc, 2% grăsime",DHpkGQnbvCzrBOf8T9QH,165
3246,04-10-2014,yogurt,"Iaurt cu specific grecesc, 2% grăsime",DHpkGQnbvCzrBOf8T9QH,165
2541,14-01-2014,specialty bar,Sare specială pentru mașina de spălat vase,rUCQA4lZ4rPvOtp2Dfoo,143
4363,24-12-2014,frozen vegetables,Banane,98gr5Kc0PRFkmOpRRPTc,63
4143,07-03-2014,salt,Pufuleți cu sare,eLEblrBu7gFuVrjVn6NO,127
2038,04-02-2014,soda,Apă minerală naturală necarbogazoasă,vQX0CnTxs1i7cr5Itwrr,138
1865,06-06-2014,brown bread,Pâine prăjită cu rozmarin și sare de mare,hB7rv0eqUGkrN2Qrs7pH,14
1003,27-02-2014,rolls/buns,Mini rulouri cu brânză Feta,s8rYjoy2tF8HkqLyjESG,122
3358,09-09-2014,pudding powder,Praf de budincă cu gust de căpşuni,PzVYJMWtBJkBLIs4zcLJ,117
4782,30-10-2014,pickled vegetables,Ciuperci murate Nameko,giHYBgzjWoEllhBR46Od,108
4952,15-07-2014,curd,Caș zvântat,3193Ddpsyzr0v4EbSy8f,40
4042,26-07-2014,canned beer,"Pere jumătăți cu caramel, conservă",gRdzq6QC76SnrbUTSzH9,20
2907,02-09-2014,domestic eggs,Oua,Q0gViGh7AYUSwt3aDwb9 ,49
4693,29-03-2014,shopping bags,Frunze de Salata Verde,CjvwDMWptxkChqDEpVRk,133
1980,12-09-2014,frozen vegetables,Banane,98gr5Kc0PRFkmOpRRPTc,63
4217,27-07-2014,sweet spreads,"Cupe tarte mici, dulci",Ewe7NnuBWxlCplPG4Bds,151
4106,21-09-2014,pastry,Mini patiserie cu telemea,CzDMjyBQlEbKYN6xp90D,105
4137,12-09-2014,curd,Caș zvântat,3193Ddpsyzr0v4EbSy8f,40
2862,02-06-2014,shopping bags,Frunze de Salata Verde,CjvwDMWptxkChqDEpVRk,133
4115,07-05-2014,coffee,"Lapte Barista UHT pentru cafea 3,5% grăsime",lEJtZCBevJcXWjFBNosO,34
3394,22-11-2014,shopping bags,Frunze de Salata Verde,CjvwDMWptxkChqDEpVRk,133
2729,22-05-2014,spices,Condimente pentru pui,Ir4RVlWUXskTMe4o2Z9P,148
1949,18-10-2014,napkins,Șervețele faciale albe,GSI9I6i1LuD8Zj4n04Nd,94
4832,28-08-2014,bottled beer,Roșii Proaspete,yoXoEEiBZMSmKUvCPs00,11
3584,20-07-2014,white bread,Pâine albă Pave,0V26vrcElHinXLv9WFP7,162
2958,17-12-2014,chocolate,Nuci cu cremă de ciocolată,wrbVsKj3P15dKOoBAtU5,28
4061,04-07-2014,frozen potato products,"Cartofi pai, preprăjiți și congelați 10mm",ZKAYdYEO4jETIG4uBXim,62
3568,13-08-2014,soda,Apă minerală naturală necarbogazoasă,vQX0CnTxs1i7cr5Itwrr,138
1680,15-05-2014,dog food,"Recompensă pentru câini, os presat carne vită 10cm",ZDC5zb30oy9BPTgwmlmn,48
1588,19-07-2014,processed cheese,Brânză presată negătită Raclette min. 48% grăsime,QgQnSir03bfRl8RMfDWa,115
2923,02-11-2014,specialty bar,Sare specială pentru mașina de spălat vase,rUCQA4lZ4rPvOtp2Dfoo,143
4751,02-03-2014,candy,Bomboane cu alune și caramel,72QqKMFj5KQriTvEApYy,19
1633,05-07-2014,shopping bags,Frunze de Salata Verde,CjvwDMWptxkChqDEpVRk,133
2235,13-10-2014,canned beer,"Pere jumătăți cu caramel, conservă",gRdzq6QC76SnrbUTSzH9,20
1466,09-04-2014,waffles,Vafe cu miere eco,X1IQfmOnqqvR0rSmyxoM,159
3520,12-05-2014,pudding powder,Praf de budincă cu gust de căpşuni,PzVYJMWtBJkBLIs4zcLJ,117
3090,07-06-2014,shopping bags,Frunze de Salata Verde,CjvwDMWptxkChqDEpVRk,133
2341,22-12-2014,shopping bags,Frunze de Salata Verde,CjvwDMWptxkChqDEpVRk,133
2140,06-10-2014,bottled beer,Roșii Proaspete,yoXoEEiBZMSmKUvCPs00,11
1017,14-10-2014,pet care,Șervețele umede pentru animale de companie,GsQTnm1eSHfxnG1EndYV,106
2177,19-08-2014,coffee,"Lapte Barista UHT pentru cafea 3,5% grăsime",lEJtZCBevJcXWjFBNosO,34
3129,02-06-2014,dessert,Desert cu alune și caramel Maxi King,nPN75l6nB9UU2l0ym7Zt,44
4299,21-10-2014,rolls/buns,Mini rulouri cu brânză Feta,s8rYjoy2tF8HkqLyjESG,122
1294,24-06-2014,dishes,Mini cornete de îngheţată cu aromă de vanilie şi cu bucăţi de ciocolată,lLNZyq6nT0SrX2164kWb,47
2851,16-01-2014,misc. beverages,Kiwi,5ZSmitjFA8TiPqAnNyLK,92
3948,08-04-2014,toilet cleaner,Gel pentru curățat vasul de toaletă,PkmHfg5MNIwZH29NbzzL,155
2047,28-04-2014,semi-finished bread,Mix Smoothie Congelat,bfT7gYPwWsMYrSpXphLB,132
1910,26-02-2014,chocolate,Nuci cu cremă de ciocolată,wrbVsKj3P15dKOoBAtU5,28
2834,01-08-2014,shopping bags,Frunze de Salata Verde,CjvwDMWptxkChqDEpVRk,133
1561,15-05-2014,coffee,"Lapte Barista UHT pentru cafea 3,5% grăsime",lEJtZCBevJcXWjFBNosO,34
3353,10-05-2014,yogurt,"Iaurt cu specific grecesc, 2% grăsime",DHpkGQnbvCzrBOf8T9QH,165
1646,17-06-2014,frozen vegetables,Banane,98gr5Kc0PRFkmOpRRPTc,63
1554,31-01-2014,vinegar,Oțet de mere,MR1Gse2kXaCfRluGj3CA,158
1622,17-05-2014,shopping bags,Frunze de Salata Verde,CjvwDMWptxkChqDEpVRk,133
4396,20-03-2014,shopping bags,Frunze de Salata Verde,CjvwDMWptxkChqDEpVRk,133
4858,14-01-2014,misc. beverages,Kiwi,5ZSmitjFA8TiPqAnNyLK,92
1012,22-06-2014,brown bread,Pâine prăjită cu rozmarin și sare de mare,hB7rv0eqUGkrN2Qrs7pH,14
4137,21-12-2014,fruit/vegetable juice,Suc de fructe Mystic Dragon,ZyTYg2zRrGUEHRSyjgW7,64
1342,14-02-2014,white bread,Pâine albă Pave,0V26vrcElHinXLv9WFP7,162
2573,21-01-2014,soda,Apă minerală naturală necarbogazoasă,vQX0CnTxs1i7cr5Itwrr,138
4437,13-11-2014,napkins,Șervețele faciale albe,GSI9I6i1LuD8Zj4n04Nd,94
3879,18-08-2014,dessert,Desert cu alune și caramel Maxi King,nPN75l6nB9UU2l0ym7Zt,44
4378,05-10-2014,flour,Făină de grâu albă superioară,l6b3zurmVLS6AtKhfkSh,53
4721,01-07-2014,specialty bar,Sare specială pentru mașina de spălat vase,rUCQA4lZ4rPvOtp2Dfoo,143
2138,01-10-2014,whisky,Muștar,DEHJlD5BRZkc5QHaPjLK,161
4673,10-12-2014,processed cheese,Brânză presată negătită Raclette min. 48% grăsime,QgQnSir03bfRl8RMfDWa,115
1806,20-06-2014,shopping bags,Frunze de Salata Verde,CjvwDMWptxkChqDEpVRk,133
2924,27-03-2014,rolls/buns,Mini rulouri cu brânză Feta,s8rYjoy2tF8HkqLyjESG,122
4201,21-10-2014,chewing gum,Gumă de mestecat cu aromă de căpșuni,f2W1wh4SPiqAA2M4bv1G,26
2763,31-05-2014,canned beer,"Pere jumătăți cu caramel, conservă",gRdzq6QC76SnrbUTSzH9,20
3101,21-05-2014,chocolate,Nuci cu cremă de ciocolată,wrbVsKj3P15dKOoBAtU5,28
1235,26-05-2014,roll products ,Rulouri din porumb fără gluten umplute cu cremă de cocos,BaJDMFfLP3FoRQ02XF19,121
4715,04-09-2014,pet care,Șervețele umede pentru animale de companie,GsQTnm1eSHfxnG1EndYV,106
4840,15-04-2014,canned beer,"Pere jumătăți cu caramel, conservă",gRdzq6QC76SnrbUTSzH9,20
3054,17-01-2014,waffles,Vafe cu miere eco,X1IQfmOnqqvR0rSmyxoM,159
3156,02-01-2014,soda,Apă minerală naturală necarbogazoasă,vQX0CnTxs1i7cr5Itwrr,138
3965,21-09-2014,white bread,Pâine albă Pave,0V26vrcElHinXLv9WFP7,162
2011,20-01-2014,fruit/vegetable juice,Suc de fructe Mystic Dragon,ZyTYg2zRrGUEHRSyjgW7,64
2184,19-05-2014,whole milk,Lapte bio 3.8% grăsime,IcwUMkUYjcT7xQRsb4sg,164
3777,26-02-2014,whole milk,Lapte bio 3.8% grăsime,IcwUMkUYjcT7xQRsb4sg,164
2199,30-01-2014,rolls/buns,Mini rulouri cu brânză Feta,s8rYjoy2tF8HkqLyjESG,122
1983,02-10-2014,bathroom cleaner,Spray de curățare pentru suprafețele din baie,Q7CAU1IV8rtUJWXW0wkp,7
2806,21-01-2014,long life bakery product,Broccoli congelat,EoASqFqnMkcpZzsFS2zE,85
1606,05-08-2014,red/blush wine,Vin roșu Sangiovese,UmQ4dCfw08lgM1d2NW0a,119
4211,22-03-2014,detergent,Detergent de vase MaxPower Pomegranate,YyEmUlaMuFojiZ391vpv,45
3822,04-09-2014,canned beer,"Pere jumătăți cu caramel, conservă",gRdzq6QC76SnrbUTSzH9,20
2868,02-04-2014,salty snack,Arahide prăjite și sărate 500g,UjVBaPQs2NVdwW6CMIry,128
4674,15-05-2014,salty snack,Arahide prăjite și sărate 500g,UjVBaPQs2NVdwW6CMIry,128
1130,18-08-2014,softener,"Balsam de rufe Hammam, 38 de spălări",wbU9KxPBQDyus2AW0G1z,140
3530,18-06-2014,soda,Apă minerală naturală necarbogazoasă,vQX0CnTxs1i7cr5Itwrr,138
1998,22-02-2014,waffles,Vafe cu miere eco,X1IQfmOnqqvR0rSmyxoM,159
1174,19-11-2014,pickled vegetables,Ciuperci murate Nameko,giHYBgzjWoEllhBR46Od,108
1070,05-11-2014,newspapers,Ulei rafinat de floarea-soarelui de primă presă,q9xnG4msyPGQxxJWG74e,95
3113,06-01-2014,cling film/bags,Folie alimentară,KRnQs9gCOoBBAg5AN5vJ,32
3911,24-03-2014,chocolate,Nuci cu cremă de ciocolată,wrbVsKj3P15dKOoBAtU5,28
1057,05-03-2014,pickled vegetables,Ciuperci murate Nameko,giHYBgzjWoEllhBR46Od,108
1618,17-11-2014,mustard,Muștar clasic,z9zkBcIoXmFX4Bo6XOWm,93
3385,04-05-2014,pet care,Șervețele umede pentru animale de companie,GsQTnm1eSHfxnG1EndYV,106
3462,04-02-2014,rolls/buns,Mini rulouri cu brânză Feta,s8rYjoy2tF8HkqLyjESG,122
1773,18-12-2014,canned vegetables,Bame conservate,WoWgFz4Oe6DjnGJjNmiK,23
4202,28-02-2014,long life bakery product,Broccoli congelat,EoASqFqnMkcpZzsFS2zE,85
2258,05-03-2014,frozen meals,Aripioare de pui crispy,NCezThiOMm6u0dNu3teR,61
3474,26-11-2014,roll products ,Rulouri din porumb fără gluten umplute cu cremă de cocos,BaJDMFfLP3FoRQ02XF19,121
3722,05-07-2014,semi-finished bread,Mix Smoothie Congelat,bfT7gYPwWsMYrSpXphLB,132
4894,23-09-2014,fruit/vegetable juice,Suc de fructe Mystic Dragon,ZyTYg2zRrGUEHRSyjgW7,64
3514,23-07-2014,frozen meals,Aripioare de pui crispy,NCezThiOMm6u0dNu3teR,61
3807,02-03-2014,fruit/vegetable juice,Suc de fructe Mystic Dragon,ZyTYg2zRrGUEHRSyjgW7,64
2660,20-03-2014,whole milk,Lapte bio 3.8% grăsime,IcwUMkUYjcT7xQRsb4sg,164
1419,17-05-2014,pastry,Mini patiserie cu telemea,CzDMjyBQlEbKYN6xp90D,105
2271,30-09-2014,yogurt,"Iaurt cu specific grecesc, 2% grăsime",DHpkGQnbvCzrBOf8T9QH,165
3188,08-05-2014,canned fish,Conservă de roșii tocate cu pulpă și busuioc,4mv3Vbg58hCXIfiIt7gh,21
1598,25-04-2014,rolls/buns,Mini rulouri cu brânză Feta,s8rYjoy2tF8HkqLyjESG,122
1337,06-08-2014,napkins,Șervețele faciale albe,GSI9I6i1LuD8Zj4n04Nd,94
4740,10-10-2014,dog food,"Recompensă pentru câini, os presat carne vită 10cm",ZDC5zb30oy9BPTgwmlmn,48
3275,04-12-2014,frozen potato products,"Cartofi pai, preprăjiți și congelați 10mm",ZKAYdYEO4jETIG4uBXim,62
2832,30-05-2014,bottled water,Apă minerală naturală plată,UN1Q1WKwu4OH4UsaccIx,12
1609,02-07-2014,napkins,Șervețele faciale albe,GSI9I6i1LuD8Zj4n04Nd,94
2627,17-05-2014,cat food,"Hrană uscată pentru pisici sterilizate, One cu vită și grâu",B3ick1AHftnyWCOxgwLF,24
4285,17-08-2014,mustard,Muștar clasic,z9zkBcIoXmFX4Bo6XOWm,93
3418,27-11-2014,domestic eggs,Oua,Q0gViGh7AYUSwt3aDwb9 ,49
4732,03-12-2014,napkins,Șervețele faciale albe,GSI9I6i1LuD8Zj4n04Nd,94
3442,16-11-2014,fruit/vegetable juice,Suc de fructe Mystic Dragon,ZyTYg2zRrGUEHRSyjgW7,64
3946,26-12-2014,cake bar,"Tartă sărată (Quiche) Lorraine cu brânză, bacon și ceapă verde",gdi6IWj6JEwHp59lK1ez,17
2990,30-03-2014,long life bakery product,Broccoli congelat,EoASqFqnMkcpZzsFS2zE,85
3225,15-07-2014,whipped/sour cream,"Smântână lichidă pentru frișcă, neîndulcită, 32% grăsime",Z8GOX7U0yJxRWUqgvtUy,160
1494,23-11-2014,cat food,"Hrană uscată pentru pisici sterilizate, One cu vită și grâu",B3ick1AHftnyWCOxgwLF,24
3384,23-09-2014,seasonal products,Ananas,JlISeTv3fqlwyoP6sh9b,131
3746,03-01-2014,butter,Unt Pur 82% grăsime,vEbGWj80oUvr3gZQXCgV,15
2120,30-05-2014,potato products,Condiment cartofi prăjiți,SpDF0ZbRHwKeldWKE2r3,113
2065,20-10-2014,sugar,Coca-Cola zero,nQN2zSbkUSRN1qPphjPp,150
1285,27-10-2014,soda,Apă minerală naturală necarbogazoasă,vQX0CnTxs1i7cr5Itwrr,138
3835,08-05-2014,misc. beverages,Kiwi,5ZSmitjFA8TiPqAnNyLK,92
2160,15-01-2014,rolls/buns,Mini rulouri cu brânză Feta,s8rYjoy2tF8HkqLyjESG,122
4995,02-06-2014,domestic eggs,Oua,Q0gViGh7AYUSwt3aDwb9 ,49
1970,29-01-2014,whipped/sour cream,"Smântână lichidă pentru frișcă, neîndulcită, 32% grăsime",Z8GOX7U0yJxRWUqgvtUy,160
2043,07-07-2014,fruit/vegetable juice,Suc de fructe Mystic Dragon,ZyTYg2zRrGUEHRSyjgW7,64
3487,09-01-2014,seasonal products,Ananas,JlISeTv3fqlwyoP6sh9b,131
2524,17-10-2014,potato products,Condiment cartofi prăjiți,SpDF0ZbRHwKeldWKE2r3,113
2045,10-02-2014,brandy,Coniac VS 40% alc,1iU3Qg3kpABKdFApl7je,13
2445,31-05-2014,ice cream,Mini cornete de îngheţată cu aromă de vanilie şi cu bucăţi de ciocolată,TNfWl3GocBONHWlcMBxF,74
4616,31-01-2014,Instant food products,Supă Ramen instant Miso,7OU7bJqIapW1N1jc2JEA,0
2195,08-03-2014,sliced cheese,Brânză feliată Original 5 felii,zNFBdaAvxfpjfzixk8gG,135
1883,31-05-2014,misc. beverages,Kiwi,5ZSmitjFA8TiPqAnNyLK,92
2083,21-10-2014,coffee,"Lapte Barista UHT pentru cafea 3,5% grăsime",lEJtZCBevJcXWjFBNosO,34
4576,21-11-2014,napkins,Șervețele faciale albe,GSI9I6i1LuD8Zj4n04Nd,94
4464,11-04-2014,hard cheese,Brânză Formagia,IBrNqPLffkXE1zDr6BGL,69
3925,26-07-2014,margarine,Produs tartinabil vegetal Apetit,K1kXQqL9cunkXXM29ipJ,88
4450,31-10-2014,rolls/buns,Mini rulouri cu brânză Feta,s8rYjoy2tF8HkqLyjESG,122
4113,14-03-2014,coffee,"Lapte Barista UHT pentru cafea 3,5% grăsime",lEJtZCBevJcXWjFBNosO,34
4154,26-07-2014,domestic eggs,Oua,Q0gViGh7AYUSwt3aDwb9 ,49
2490,19-04-2014,pickled vegetables,Ciuperci murate Nameko,giHYBgzjWoEllhBR46Od,108
1551,28-04-2014,instant coffee,Cafea instant,LA9YcBO6N16Ijtz1ti9I,75
3935,19-10-2014,waffles,Vafe cu miere eco,X1IQfmOnqqvR0rSmyxoM,159
3487,25-10-2014,sugar,Coca-Cola zero,nQN2zSbkUSRN1qPphjPp,150
3986,08-09-2014,chewing gum,Gumă de mestecat cu aromă de căpșuni,f2W1wh4SPiqAA2M4bv1G,26
3282,26-10-2014,rolls/buns,Mini rulouri cu brânză Feta,s8rYjoy2tF8HkqLyjESG,122
4488,20-10-2014,curd,Caș zvântat,3193Ddpsyzr0v4EbSy8f,40
4946,03-04-2014,frozen meals,Aripioare de pui crispy,NCezThiOMm6u0dNu3teR,61
4081,16-04-2014,newspapers,Ulei rafinat de floarea-soarelui de primă presă,q9xnG4msyPGQxxJWG74e,95
1603,16-03-2014,sugar,Coca-Cola zero,nQN2zSbkUSRN1qPphjPp,150
1107,13-08-2014,pastry,Mini patiserie cu telemea,CzDMjyBQlEbKYN6xp90D,105
2272,25-07-2014,salty snack,Arahide prăjite și sărate 500g,UjVBaPQs2NVdwW6CMIry,128
4705,12-04-2014,pot plants,Îndulcitor,OHfGqLww3DDSFs396CjI,112
1811,16-08-2014,bottled beer,Roșii Proaspete,yoXoEEiBZMSmKUvCPs00,11
2772,03-08-2014,cat food,"Hrană uscată pentru pisici sterilizate, One cu vită și grâu",B3ick1AHftnyWCOxgwLF,24
4412,09-12-2014,shopping bags,Frunze de Salata Verde,CjvwDMWptxkChqDEpVRk,133
1219,02-10-2014,brown bread,Pâine prăjită cu rozmarin și sare de mare,hB7rv0eqUGkrN2Qrs7pH,14
4435,17-10-2014,newspapers,Ulei rafinat de floarea-soarelui de primă presă,q9xnG4msyPGQxxJWG74e,95
2715,28-01-2014,napkins,Șervețele faciale albe,GSI9I6i1LuD8Zj4n04Nd,94
2121,03-11-2014,bottled water,Apă minerală naturală plată,UN1Q1WKwu4OH4UsaccIx,12
2802,27-04-2014,white wine,Vin alb sec Chardonnay,F7h4iuQuoDsACpJDUzpQ,163
1741,19-07-2014,bottled beer,Roșii Proaspete,yoXoEEiBZMSmKUvCPs00,11
4278,03-07-2014,newspapers,Ulei rafinat de floarea-soarelui de primă presă,q9xnG4msyPGQxxJWG74e,95
1634,10-02-2014,herbs,Ierburi de Provence,brqvNjeEVzkEqunvI84U,70
3856,08-02-2014,long life bakery product,Broccoli congelat,EoASqFqnMkcpZzsFS2zE,85
3029,19-10-2014,dog food,"Recompensă pentru câini, os presat carne vită 10cm",ZDC5zb30oy9BPTgwmlmn,48
3361,23-06-2014,soda,Apă minerală naturală necarbogazoasă,vQX0CnTxs1i7cr5Itwrr,138
4613,17-07-2014,domestic eggs,Oua,Q0gViGh7AYUSwt3aDwb9 ,49
1805,11-11-2014,mustard,Muștar clasic,z9zkBcIoXmFX4Bo6XOWm,93
2147,02-05-2014,chocolate,Nuci cu cremă de ciocolată,wrbVsKj3P15dKOoBAtU5,28
1864,29-04-2014,softener,"Balsam de rufe Hammam, 38 de spălări",wbU9KxPBQDyus2AW0G1z,140
2789,19-09-2014,bottled water,Apă minerală naturală plată,UN1Q1WKwu4OH4UsaccIx,12
2296,12-06-2014,other vegetables,Cuburi pentru supă de legume bio,FZKSIYmsBDNJKqfJIp1f,102
1526,11-05-2014,cat food,"Hrană uscată pentru pisici sterilizate, One cu vită și grâu",B3ick1AHftnyWCOxgwLF,24
4951,10-05-2014,canned beer,"Pere jumătăți cu caramel, conservă",gRdzq6QC76SnrbUTSzH9,20
3809,11-05-2014,whole milk,Lapte bio 3.8% grăsime,IcwUMkUYjcT7xQRsb4sg,164
2685,06-12-2014,seasonal products,Ananas,JlISeTv3fqlwyoP6sh9b,131
1107,22-07-2014,semi-finished bread,Mix Smoothie Congelat,bfT7gYPwWsMYrSpXphLB,132
4264,20-07-2014,spices,Condimente pentru pui,Ir4RVlWUXskTMe4o2Z9P,148
4974,05-11-2014,shopping bags,Frunze de Salata Verde,CjvwDMWptxkChqDEpVRk,133
1081,11-02-2014,yogurt,"Iaurt cu specific grecesc, 2% grăsime",DHpkGQnbvCzrBOf8T9QH,165
1111,07-05-2014,whipped/sour cream,"Smântână lichidă pentru frișcă, neîndulcită, 32% grăsime",Z8GOX7U0yJxRWUqgvtUy,160
4683,30-06-2014,flour,Făină de grâu albă superioară,l6b3zurmVLS6AtKhfkSh,53
2835,21-11-2014,shopping bags,Frunze de Salata Verde,CjvwDMWptxkChqDEpVRk,133
1613,02-08-2014,butter,Unt Pur 82% grăsime,vEbGWj80oUvr3gZQXCgV,15
3361,14-01-2014,bottled beer,Roșii Proaspete,yoXoEEiBZMSmKUvCPs00,11
3425,02-07-2014,newspapers,Ulei rafinat de floarea-soarelui de primă presă,q9xnG4msyPGQxxJWG74e,95
3617,02-08-2014,fruit/vegetable juice,Suc de fructe Mystic Dragon,ZyTYg2zRrGUEHRSyjgW7,64
4669,05-08-2014,domestic eggs,Oua,Q0gViGh7AYUSwt3aDwb9 ,49
1922,02-07-2014,sugar,Coca-Cola zero,nQN2zSbkUSRN1qPphjPp,150
3953,13-05-2014,bottled beer,Roșii Proaspete,yoXoEEiBZMSmKUvCPs00,11
1169,15-04-2014,napkins,Șervețele faciale albe,GSI9I6i1LuD8Zj4n04Nd,94
4192,17-02-2014,oil,Ton în ulei de măsline,j3tgFc7KyXFxIemsyn4G,98
1239,02-08-2014,waffles,Vafe cu miere eco,X1IQfmOnqqvR0rSmyxoM,159
3041,18-02-2014,shopping bags,Frunze de Salata Verde,CjvwDMWptxkChqDEpVRk,133
2520,16-01-2014,newspapers,Ulei rafinat de floarea-soarelui de primă presă,q9xnG4msyPGQxxJWG74e,95
2426,12-09-2014,napkins,Șervețele faciale albe,GSI9I6i1LuD8Zj4n04Nd,94
1235,05-11-2014,processed cheese,Brânză presată negătită Raclette min. 48% grăsime,QgQnSir03bfRl8RMfDWa,115
3799,17-09-2014,chocolate,Nuci cu cremă de ciocolată,wrbVsKj3P15dKOoBAtU5,28
1124,05-03-2014,hygiene articles,Suc de portocale,EU3ai6HbTLlQ2RnrOLdk,73
3035,16-04-2014,baking powder,Praf de copt,9O6PX278odDEqkRl9p2i,6
4832,18-12-2014,soda,Apă minerală naturală necarbogazoasă,vQX0CnTxs1i7cr5Itwrr,138
